Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
1,499,15,0.0016620159149169922,{0}
2,499,52,0.001804351806640625,{1}
3,499,52,0.002017498016357422,{1}
4,499,125,0.002808809280395508,"{1, 3}"
5,499,159,0.003556966781616211,"{1, 2, 3}"
6,499,86,0.0034668445587158203,"{1, 2}"
7,499,145,0.0039746761322021484,"{1, 3, 4}"
8,499,125,0.0041675567626953125,"{1, 3}"
9,499,135,0.0042874813079833984,"{3, 6}"
10,499,140,0.004602193832397461,"{6, 7}"
11,499,140,0.005393028259277344,"{0, 9, 6}"
12,499,178,0.005391836166381836,"{10, 7}"
13,499,196,0.00564885139465332,"{8, 10, 6}"
14,499,203,0.0059337615966796875,"{9, 10, 12}"
15,499,176,0.0061054229736328125,"{8, 11, 7}"
16,499,178,0.0065767765045166016,"{10, 7}"
17,499,185,0.006797313690185547,"{10, 13}"
18,499,177,0.007142305374145508,"{9, 13, 14}"
19,499,222,0.007924079895019531,"{3, 11, 13}"
20,499,193,0.0081634521484375,"{19, 10, 3}"
21,499,241,0.008678436279296875,"{9, 10, 7}"
22,499,202,0.015306472778320312,"{8, 9, 4, 13}"
23,499,226,0.009376287460327148,"{10, 11, 6}"
24,499,209,0.009797811508178711,"{10, 20, 22}"
25,499,214,0.009537458419799805,"{10, 12, 22}"
26,499,261,0.01016545295715332,"{9, 3, 12, 13}"
27,499,262,0.01095724105834961,"{25, 13, 23}"
28,499,233,0.011195182800292969,"{13, 6, 23}"
29,499,241,0.011519670486450195,"{25, 27, 6, 7}"
30,499,237,0.011634588241577148,"{13, 22, 7}"
31,499,271,0.012663125991821289,"{25, 13, 5, 29}"
32,499,271,0.01257467269897461,"{16, 10, 29, 13}"
33,499,240,0.012810468673706055,"{32, 13, 22}"
34,499,294,0.013175725936889648,"{32, 9, 29, 7}"
35,499,314,0.013122320175170898,"{33, 9, 10, 20, 23}"
36,499,239,0.015778541564941406,"{9, 13, 25}"
37,499,277,0.01331949234008789,"{25, 10, 23}"
38,499,259,0.015105724334716797,"{10, 13, 22}"
39,499,322,0.016158580780029297,"{33, 9, 11, 22, 25}"
40,499,255,0.014506101608276367,"{25, 7, 23}"
41,499,323,0.01575756072998047,"{32, 10, 11, 7}"
42,499,317,0.015043258666992188,"{9, 13, 25, 7}"
