Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.00037980079650878906,1,{0}
2,1501,52,0.0031490325927734375,1,{1}
3,2377,86,0.003972053527832031,2,"{1, 2}"
4,2501,125,0.0036029815673828125,2,"{1, 3}"
5,3828,159,0.0049877166748046875,3,"{1, 2, 3}"
6,5192,125,0.005084991455078125,2,"{1, 3}"
7,6112,187,0.006060123443603516,3,"{1, 3, 6}"
8,7676,125,0.0068302154541015625,2,"{1, 3}"
9,9422,169,0.006667137145996094,3,"{2, 3, 6}"
10,10560,155,0.007400989532470703,3,"{0, 6, 7}"
11,12430,264,0.0074901580810546875,4,"{8, 1, 10, 7}"
12,13791,240,0.008472681045532227,3,"{10, 6, 7}"
13,14693,236,0.007843255996704102,4,"{8, 10, 12, 6}"
14,15983,326,0.009115457534790039,4,"{9, 10, 13, 7}"
15,17413,303,0.0097808837890625,4,"{9, 10, 6, 7}"
16,19448,325,0.008849620819091797,4,"{10, 13, 6, 7}"
17,20541,320,0.009218931198120117,4,"{10, 3, 13, 6}"
18,22642,304,0.010934591293334961,6,"{5, 9, 11, 12, 13, 14}"
19,23693,247,0.010786056518554688,5,"{4, 8, 10, 11, 14}"
20,25383,312,0.011139631271362305,5,"{3, 4, 8, 10, 13}"
21,26828,314,0.012280941009521484,4,"{9, 10, 3, 7}"
22,28927,299,0.012072563171386719,6,"{3, 4, 6, 13, 15, 17}"
23,28958,279,0.011490345001220703,5,"{6, 7, 15, 19, 22}"
24,32770,360,0.016597509384155273,5,"{3, 7, 10, 11, 15}"
25,33000,349,0.013192892074584961,5,"{3, 6, 10, 12, 22}"
26,34254,366,0.013203144073486328,6,"{3, 9, 15, 19, 22, 25}"
27,37167,377,0.013042688369750977,5,"{1, 9, 13, 23, 25}"
28,38329,313,0.014902353286743164,4,"{10, 3, 6, 7}"
29,39573,328,0.013069629669189453,4,"{25, 13, 22, 7}"
30,41817,370,0.014646530151367188,6,"{2, 10, 13, 15, 19, 23}"
31,44431,387,0.01873302459716797,6,"{2, 7, 11, 13, 20, 25}"
32,47005,419,0.01515340805053711,6,"{10, 12, 13, 14, 22, 25}"
33,46682,346,0.016669750213623047,6,"{32, 12, 13, 22, 28, 31}"
34,49698,358,0.01618051528930664,5,"{32, 7, 9, 11, 29}"
35,52408,417,0.018941879272460938,6,"{33, 34, 9, 10, 11, 13}"
36,52741,393,0.016255617141723633,6,"{2, 3, 9, 11, 13, 22}"
37,53987,334,0.016819477081298828,5,"{9, 10, 13, 17, 29}"
38,56481,432,0.01739501953125,6,"{34, 9, 10, 13, 20, 22}"
